UUID,Brand name,Title,Product image,Condition,Price,Item #:,Estimated Retail Price:,Dimensions:,Includes:,Circa:,Made In:,Size:,Handle Drop:,Strap Length:,Exterior Color:,QA Tag:,Exterior Material:,2nd Strap Length:
389cefd8-ce4e-4df7-9d92-0e563aac6165,Chanel,Green Quilted Lambskin Pick Me Up Vanity Case,https://mygemma.com/cdn/shop/files/139703-fv_3901a500-404a-4232-a232-956312f7a9e6_200x200.jpg?v=1727933689,Very Good,"$4,400",139703,,6.2 x 3.7 x 3.0,Box;Dustbag;Mirror;Gift Ribbon;Care Booklet,2021-2023,Italy,,2.00,23,,,,
e634a3f9-5256-4576-a75e-1c633a0b108e,Chanel,Blue Calfskin Quilted Goatskin Coco Curve Vanity Case,https://mygemma.com/cdn/shop/files/139327-fv_200x200.jpg?v=1727933668,Excellent,"$3,900",139327,,7.5 x 5.5 x 3.0,Dustbag,2017-2018,Italy,,2.5,23.5,,,,
36fdaa3f-40c7-412d-8672-1204d3accbc1,Unknown Brand,Yellow Tartan Canvas Small Diorcamp Messenger,https://mygemma.com/cdn/shop/files/139124-fv_200x200.jpg?v=1727933646,Excellent,"$2,100",139124,"3,800",9.0 x 6.5 x 3.0,Dustbag;Removable Straps,2022,Italy,Small,,19,,,,
43d92e2b-2067-473b-8d5e-7290186912db,Prada,Black Nappa Small Triangle Pocket Tote,https://mygemma.com/cdn/shop/files/139083-fv_200x200.jpg?v=1727933623,Excellent,"$1,350",139083,,6.0 x 7.5 x 4.25,Additional Strap;Dustbag;Removable Straps,,Italy,Small,3.75,38,,31/A3,Nappa Leather,
47f42f11-5452-49d9-a988-87a216c78d77,Hermès,Etoupe Togo Birkin 25 PHW,https://mygemma.com/cdn/shop/files/141065-fv_7c9629a0-78af-4b26-8b19-8921a7c3b0d2_200x200.jpg?v=1727904720,Pristine,"$28,300",141065,,10.0 x 8.0 x 5.0,Box;Clochette;Dustbag;Lock;Raincoat;Gift Ribbon;Care Booklet;Key;Felt Protector,2022,France,25,2.00,,,,,
557cc8ef-540e-4611-a9c9-d521b4a0b3d0,Louis Vuitton,Pistache Monogram Canvas Pallas,https://mygemma.com/cdn/shop/files/141313-fv_d2e1698e-2b95-42c8-8584-c503009854e2_200x200.jpg?v=1727933534,Very Good,"$1,350",141313,,13.0 x 9.0 x 5.25,Dustbag;Receipt;Removable Straps,2014,US,,4.50,13,,,,
20d7c6b7-e435-4770-89d7-8e6991d856be,Unknown Brand,Dusty Rose Satin Cannage Crystal Mini Lady Dior,https://mygemma.com/cdn/shop/files/141290-fv_f9ef5c03-d86a-48fb-9abe-4e858ceb1172_200x200.jpg?v=1727933513,Very Good,"$2,300",141290,,6.8 x 6.0 x 2.75,Box;Dustbag,2019,Italy,,,23,Dusty Rose,,Satin,
c0827b01-c048-4af6-ab9b-2e438841420b,Louis Vuitton,Damier Azur Canvas Propriano,https://mygemma.com/cdn/shop/files/141280-fv_200x200.jpg?v=1727933492,Excellent,"$1,900",141280,,11.5 x 11.0 x 6.0,Dustbag;Tassels,2017,France,,9,,,,,
1220fb77-2035-4eea-958a-d4b92b35ed57,Chanel,Vintage Black Quilted Patent Mini Square Flap Bag,https://mygemma.com/cdn/shop/files/141266-fv_200x200.jpg?v=1727933474,Good,"$3,100",141266,,6.5 x 5.5 x 2.5,None,2000-2002,France,,,20.5,,,,
f5ceedd4-84b7-425c-8522-f03f870a35be,Prada,Light Blue Re-Nylon Re-Edition 2005 Mini Hobo,https://mygemma.com/cdn/shop/files/141198-fv_200x200.jpg?v=1727933452,Excellent,$650,141198,"1,390",9.0 x 6.7 x 2.5,Clochette;Dustbag,,Italy,Mini,,7.00,,,,
7bf12a23-cb10-489d-afaa-1c586c0adea0,Chanel,Black Quilted Satin Mini Chocolate Bar Flap Bag,https://mygemma.com/cdn/shop/files/141192-fv_041b45bd-9ff6-4164-b63d-99d1b49f380b_200x200.jpg?v=1727836739,Excellent,"$1,900",141192,,7.0 x 3.9 x 2.0,Box;Dustbag;Care Booklet,2005-2006,Italy,,,24,,,,
583e7aed-2b67-4a1f-97ed-4608a76b0369,Louis Vuitton,Navy Epi LV Circle Brazza Wallet,https://mygemma.com/cdn/shop/files/141186-fv_200x200.jpg?v=1727933432,Pristine,$450,141186,765,3.7 x 7.5 x 1.0,Box;Dustbag;Gift Ribbon,2019,France,,,,,,,
34cdddd0-a82f-4d79-9b18-3c362a608dc9,Hermès,Cuivre Epsom Mini Evelyne TPM PHW,https://mygemma.com/cdn/shop/files/141183-fv_200x200.jpg?v=1727904559,Very Good,"$2,500",141183,,6.5 x 7.0 x 2.0,Box;Dustbag;Care Booklet;Removable Straps,2017,France,,,22,,,,
ee2662af-9c92-4a6b-82a8-33a207fc5f29,Louis Vuitton,Black Damier Ebene Canvas Vavin PM,https://mygemma.com/cdn/shop/files/141163-fv_200x200.jpg?v=1727933412,Very Good,"$1,750",141163,,9.7 x 7.0 x 3.7,Box;Dustbag,2020,Italy,PM,,12-23,,,,
2bff7944-c077-4435-b9c1-bee2bf58cdc9,Hermès,Black Clemence Birkin 35 PHW,https://mygemma.com/cdn/shop/files/141149-fv_200x200.jpg?v=1727904519,Very Good,"$12,900",141149,,14.0 x 10.0 x 7.0,Clochette;Dustbag;Lock;Raincoat;Care Booklet;Key,2004,France,35,4.00,,,,,
6535ed03-70bd-4040-ab14-e612828d1b18,Louis Vuitton,Black Monogram Mahina Galatea PM,https://mygemma.com/cdn/shop/files/141146-fv_200x200.jpg?v=1727933389,Excellent,"$1,450",141146,,11.0 x 7.0 x 7.0,Clochette;Dustbag;Lock;Care Booklet;Key;Poignet,2011,France,PM,,7,,,Mahina,
11b6dda9-ba7b-4415-8608-ebca1fc24f66,Louis Vuitton,Black Taurillon Nano Christopher,https://mygemma.com/cdn/shop/files/141145-fv_c14265b8-2298-409b-bf80-ceaa97558dea_200x200.jpg?v=1727933369,Pristine,"$1,700",141145,"2,720",6.0 x 8.0 x 2.3,Removable Straps,2021-2023,France,,,22,,,,
c424a532-3b72-4351-9982-bd27b8c7a6eb,Louis Vuitton,Gold Calfskin Gravity Twist PM,https://mygemma.com/cdn/shop/files/141141-fv_5260cd24-1108-4e7b-bc45-9f61f3e3de4e_200x200.jpg?v=1727933349,Very Good,"$1,900",141141,,7.25 x 5.5 x 3.5,None,2017,France,PM,6.00,,,,,
7e6d1663-9637-4401-a1ef-bb36f8f7f28c,Louis Vuitton,Black Monogram Empreinte Giant Grand Palais,https://mygemma.com/cdn/shop/files/141135-fv_e7340036-8f3d-489b-859b-b141d9d8a489_200x200.jpg?v=1727933330,Excellent,"$2,800",141135,"3,500",11.0 x 7.5 x 5.0,Dustbag;Removable Straps,2021-2023,Spain,,3.5,21,,,,
43f42bf6-7db1-4931-a3c4-bb321234f8b4,Chanel,Dark Navy Mixed Fibers Large Deauville Tote,https://mygemma.com/cdn/shop/files/141131-fv_200x200.jpg?v=1727933312,Very Good,"$3,400",141131,,15.0 x 12.0 x 9.0,Dustbag,2020,Italy,Large,5,13,,,,
f93b0e4b-1bbd-4335-b789-5b064a0c0e76,Chanel,Beige Quilted Caviar Medium Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/141130-fv_d33f7fd2-38ec-4c50-91f1-9e8e9c19b158_200x200.jpg?v=1727904461,Excellent,"$9,100",141130,"10,800",10.0 x 6.0 x 2.5,Box;Dustbag;Care Booklet;Authenticity Card;Felt Protector;Retail Tag,2017-2018,France,,,9-17,,,,
1b1b7dbb-d229-4b16-9461-06dbd8fc9f14,Unknown Brand,Red Crinkled Patent Cannage Small Lucky Badges My Lady Dior,https://mygemma.com/cdn/shop/files/141126-fv_200x200.jpg?v=1727933294,Excellent,"$2,900",141126,,7.7 x 6.5 x 3.5,Box;Dustbag;Care Booklet;Removable Straps,2018,Italy,,3.2,21,,,,
07638767-40cc-4940-8650-e3da07177236,Chanel,Red Canvas Medium Deauville Tote,https://mygemma.com/cdn/shop/files/141125-fv_e04a3f14-7966-40f7-93bc-30b7ae2a364e_200x200.jpg?v=1727933273,Very Good,"$3,400",141125,,14.0 x 11.0 x 7.0,Dustbag,2012,Italy,Medium,4,10.5,,,,
46927ce4-3f16-4f43-b569-17d8cf37ab1a,Gucci,Beige GG Supreme Canvas Web Jackie 1961 Belt Bag,https://mygemma.com/cdn/shop/files/141122-fv_200x200.jpg?v=1727933252,Pristine,"$1,150",141122,,9.9 x 6.0 x 1.1,Dustbag;Care Booklet,,Italy,Small,,10.5-14,,,,
d8e44726-3841-4d03-8797-9c440262541b,Unknown Brand,Dior Beige Black Oblique Canvas Elite Shoulder Pouch,https://mygemma.com/cdn/shop/files/141128-fv_406bd9bb-898c-44f9-9305-be073a0d5cd0_200x200.jpg?v=1727904379,Excellent,"$1,250",141128,,7.25 x 4.3 x 1.0,Box;Dustbag;Gift Ribbon;Authenticity Card;Retail Tag;Removable Straps,2020,Italy,,,21,,,,
55e1ef97-c509-49c5-aefb-cfff0dc10438,Louis Vuitton,Black White Woven Calfskin Tressage Capucines BB,https://mygemma.com/cdn/shop/files/141105-fv_200x200.jpg?v=1727933235,Excellent,"$3,400",141105,"4,800",10.5 x 7.0 x 3.3,Dustbag;Receipt;Care Booklet;Removable Straps,2016,France,,4,23,,,,
f5f84eeb-94a0-4eae-af2e-3ed2288c0e32,Chanel,Black Quilted Caviar Square Zip Around Camera Bag,https://mygemma.com/cdn/shop/files/141098-fv_200x200.jpg?v=1727933217,Excellent,"$3,600",141098,,5.5 x 3.9 x 2.5,Box;Dustbag,2021,France,,,23,,,Caviar,
ea008709-4137-4be9-9502-b8f2aaf568d7,Louis Vuitton,Turtledove Monogram Empreinte Grand Palais,https://mygemma.com/cdn/shop/files/141096-fv_200x200.jpg?v=1727933197,Very Good,"$1,900",141096,,13.4 x 9.4 x 6.0,Dustbag;Lock,,Spain,,,17-20,Turtledove,,Monogram Empreinte,
47cb11bf-f421-4bec-81ad-37508b7615c1,Louis Vuitton,Damier Ebene Canvas Avenue Slingbag NM,https://mygemma.com/cdn/shop/files/141092-fv_200x200.jpg?v=1727933183,Pristine,"$1,450",141092,"2,090",8.0 x 12.25 x 2.75,Box;Dustbag,2021-2023,US,,12,,,,,
4ec58933-3b73-408c-85df-1d3ef9d624fb,Louis Vuitton,Wine Monogram Canvas On My Side MM,https://mygemma.com/cdn/shop/files/141075-fv_200x200.jpg?v=1727933162,Very Good,"$2,700",141075,"4,450",12.0 x 9.5 x 5.25,Receipt;Removable Straps,2021-2023,France,MM,4,19,,,,
dcdb82db-3d3b-4536-a6db-827ec4da477b,Gucci,Beige GG Canvas Belt Bag,https://mygemma.com/cdn/shop/files/141066-fv_f1b54d4d-17e6-4f5c-afdc-ee879d5b86f9_200x200.jpg?v=1727933143,Excellent,$750,141066,,8.5 x 6.3 x 1.8,Dustbag,,Italy,Small,,5-17,,,,
77dc5cae-fa54-465d-8369-7b4a4bb4093e,Burberry,Archive Beige Nylon Vintage Check Paddy Bag,https://mygemma.com/cdn/shop/files/141064-fv_8c00ae8e-507c-4552-a3cb-37760ef4046a_200x200.jpg?v=1727904256,Excellent,$650,141064,"1,090",8.5 x 6.25 x 2.5,Care Booklet;Retail Tag,,Romania,,,12-24,,,,
4b54b185-c0a7-45f1-b2b3-76e3673840d4,Louis Vuitton,Black Monogram Canvas Speedy Bandouliere 20,https://mygemma.com/cdn/shop/files/141058-fv_200x200.jpg?v=1727933127,Excellent,"$1,900",141058,"2,030",8.2 x 6.0 x 4.2,Box;Dustbag;Lock;Receipt;Gift Ribbon;Key;Removable Straps,,US,20,3.5,14.5-21.5,LV Monogram,,,
2a21a759-3f5d-4279-9201-13f46484b797,Louis Vuitton,Coquelicot Monogram Canvas Neonoe MM,https://mygemma.com/cdn/shop/files/141046-fv_78fba512-f2b0-4279-adf6-f8431d51ee90_200x200.jpg?v=1727904238,Pristine,"$1,450",141046,"2,030",10.2 x 10.2 x 6.5,Box;Dustbag;Receipt;Removable Straps,2021-2023,France,MM,,12-21,,,,
a6cea796-b308-49b0-a8bf-323a59923be1,Saint Laurent,Black Raffia Round Shoulder Bag,https://mygemma.com/cdn/shop/files/141041-fv_200x200.jpg?v=1727933107,Pristine,"$1,700",141041,"2,250",8.75 x 8.75 x 1.75,,2023,Italy,,,17,,,,
3cb45e6c-aae0-48f0-9355-fc525ac891b7,Chanel,Beige Quilted Caviar Medium Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/141032-fv_200x200.jpg?v=1727933087,Excellent,"$9,100",141032,"10,800",10.0 x 6.0 x 2.6,Box;Dustbag;Receipt;Care Booklet;Retail Tag,2021,France,Medium,10,16,,,Caviar,
b19a5332-711c-4d1b-b74f-d6dc895aa825,Chanel,24C Light Blue Iridescent Quilted Lambskin Small Top Handle Bag,https://mygemma.com/cdn/shop/files/141031-fv_200x200.jpg?v=1727933065,Pristine,"$5,200",141031,"5,500",8.0 x 5.0 x 2.0,Box;Receipt;Care Booklet;Retail Tag,2024,Italy,Small,2,21,,,Lambskin,
968a8893-f8d1-43db-96cb-4440216f182f,Chanel,Pink Quilted Lambskin Knock On Wood Vanity Case,https://mygemma.com/cdn/shop/files/141028-fv_200x200.jpg?v=1727933046,Excellent,"$3,100",141028,,8.0 x 5.5 x 5.0,Dustbag;Authenticity Card,2018-2019,France,,3,24,,,,
83b7a2fa-b734-4585-883b-1c607d8bac40,Chanel,Dark Turquoise Quilted Lambskin Medium Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/141021-fv_200x200.jpg?v=1727933027,Excellent,"$7,200",141021,,10.2 x 6.0 x 2.5,Box;Dustbag;Authenticity Card,2020,France,,,9-17,,,,
125ba417-4a21-4f30-b75e-6cac756a1fe7,Hermès,Black Taurillon Clemence Evelyne TPM PHW,https://mygemma.com/cdn/shop/files/141020-fv_a3c330a9-ba2d-4c7c-b703-fa2b2d42ba66_200x200.jpg?v=1727904136,Excellent,"$3,400",141020,,6.5 x 7.5 x 2.0,Box;Dustbag;Receipt;Care Booklet;Removable Straps,2020,France,,,22,,,,
d0ba54d6-dc7e-43c5-965d-0b032b121a14,Louis Vuitton,Aube Monogram Empreinte Artsy MM,https://mygemma.com/cdn/shop/files/141019-fv_200x200.jpg?v=1727904115,Excellent,"$2,100",141019,,16.0 x 13.0 x 8.0,Clochette;Dustbag,2012,Spain,MM,4,,,,,
1ba4e450-c6bb-49ca-af96-97e827a2d737,Louis Vuitton,Blue Monogram Denim Sac Plat,https://mygemma.com/cdn/shop/files/141012-fv_200x200.jpg?v=1727933008,Very Good,"$1,400",141012,,13.0 x 14.5 x 1.0,None,2005,France,,4.5,,,,,
fb88293d-f77e-4355-b27d-b440d74212f7,Louis Vuitton,Natural Monogram Canvas Odeon MM,https://mygemma.com/cdn/shop/files/140090-fv_6a716ee3-d157-49be-8093-00ceeee5787d_200x200.jpg?v=1727932989,Good,"$1,900",140090,"2,230",12.25 x 9.25 x 3.5,Dustbag;Receipt,2021-2023,France,MM,,16.5-20.1,Natural,,,
9e974f6c-fa5a-4f1f-95d1-c958322b0b6a,Louis Vuitton,Green Damoflage Canvas LV Trail Messenger,https://mygemma.com/cdn/shop/files/140066-fv_a0d79b38-2959-4d3a-9d52-bfc5739abb70_200x200.jpg?v=1727932964,Very Good,"$2,900",140066,"3,850",12.25 x 8.75 x 5.0,Box;Dustbag,2024,France,,3,18,,,Damoflauge Canvas,
ed68fa15-d410-4df8-8ebd-bbd4f4b25efe,Louis Vuitton,Galet Calfskin Tufted Monogram On My Side PM,https://mygemma.com/cdn/shop/files/140006-fv_200x200.jpg?v=1727932927,Pristine,"$3,400",140006,"4,050",12.5 x 9.5 x 5.5,Dustbag;Removable Straps,2021-2023,France,PM,3.75,18.5,,,,
79d82066-2fea-4ba2-a900-037ec345a9b5,Gucci,Black GG Supreme Canvas Medium Carry On Duffle,https://mygemma.com/cdn/shop/files/138740-fv_200x200.jpg?v=1727932907,Excellent,"$1,800",138740,"2,750",17.3 x 11.25 x 4.25,Clochette;Dustbag;ID Tag;Lock;Care Booklet;Key;Removable Straps,,Italy,Medium,4.5,23,,,GG Supreme,
de84ab3a-d8d2-4113-a547-fa7c1f4f0ea5,Hermès,Gris Neve Togo Retourne Kelly 25 GHW,https://mygemma.com/cdn/shop/files/z142079-fv_cd9a765c-ba3a-4ff7-8d3b-72aa9d1ea1ba_200x200.jpg?v=1727932669,Excellent,"$24,500",Z142079,,10.8 x 8.3 x 3.5,Additional Strap;Box;Clochette;Dustbag;Lock;Gift Ribbon;Care Booklet;Key;Felt Protector,2023,France,25,3,33,Gris Neve,,,
fff56bb6-92af-4bb5-82a5-0e4aa16956cd,Gucci,Pink Calfskin Swing Zip Pouch,https://mygemma.com/cdn/shop/files/140083-fv_5d874e80-5335-4ede-a2d6-bc530177404e_200x200.jpg?v=1727903232,Good,$150,140083,,6.5 x 4.0 x 1.0,None,,Italy,,,,,,Calfskin,
4fb171dd-71ff-4460-814d-b1ffc9f98b56,Louis Vuitton,Black Giant Monogram Empreinte Keepall Bandouliere 45,https://mygemma.com/cdn/shop/files/141615-fv_2c6e63c3-a9c5-4b4e-964a-576a999df741_200x200.jpg?v=1727932605,Very Good,"$2,800",141615,"3,750",18.5 x 11.0 x 8.5,ID Tag;Lock;Poignet;Removable Straps,2021-2023,Italy,45,4.00,17,,,,
73d00ec9-0592-488c-95d5-19b70912afa5,Unknown Brand,Black Goyardine Canvas Belvedere II MM,https://mygemma.com/cdn/shop/files/141497-fv_200x200.jpg?v=1727903169,Excellent,"$3,050",141497,,11.0 x 9.0 x 3.0,Felt Protector,2019,France,MM,,20-22,,,,
73c5e7be-93b7-4de3-9078-3bb91ddf6c29,Chanel,Burgundy Chevron Calfskin Chain Medium Boy Bag,https://mygemma.com/cdn/shop/files/141493-fv_db3e4ec9-b9f7-4147-9b23-4d834cc5f9b6_200x200.jpg?v=1727903150,Very Good,"$4,250",141493,,9.9 x 6.0 x 3.2,Dustbag,2014-2015,Italy,Medium,,12-21,,,,
f2c3dbf1-9492-4f8c-84e8-c818b61d44d8,Louis Vuitton,Black Calfskin Mylockme Chain Bag,https://mygemma.com/cdn/shop/files/141490-fv_200x200.jpg?v=1727932581,Very Good,"$1,750",141490,"2,760",8.8 x 6.3 x 3.0,,,France,,11.5,21.5,,,,
286890ec-ecf1-47a6-909e-10817928504a,Louis Vuitton,Khaki Monogram Giant Spring In The City Slim Purse,https://mygemma.com/cdn/shop/files/141485-fv_200x200.jpg?v=1727932561,Pristine,$480,141485,,8.0 x 4.25 x 0.5,None,2021-2023,Spain,,,,,,,
291acea2-1895-48b8-8af7-65a6e60fe5f0,Louis Vuitton,Monogram Canvas Keepall Bandouliere 45,https://mygemma.com/cdn/shop/files/141477-fv_200x200.jpg?v=1727932544,Good,$880,141477,,17.5 x 11.0 x 8.0,ID Tag;Poignet;Removable Straps,1992,US,45,4,17,,,,
4e6aafe7-ed2c-48ba-ae1c-e82f9b7a375a,Gucci,Grey Textured Calfskin Medium Torchon GG Ring Shoulder Bag,https://mygemma.com/cdn/shop/files/141476-fv_cce7b36b-0223-49f0-9b3b-b1786865a681_200x200.jpg?v=1727932520,Excellent,"$1,150",141476,,9.3 x 6.5 x 3.0,,,Italy,,,14-18,,,Calfskin,
258a38cc-ca6a-4a83-bcf7-e79deb36aca9,Chanel,Blue Quilted Caviar Top Handle Vanity Case,https://mygemma.com/cdn/shop/files/141438-fv_200x200.jpg?v=1727932496,Excellent,"$3,750",141438,,6.5 x 6.2 x 4.8,Dustbag,,France,,2.5,21,,,,
829ec3dd-17f1-48c2-bd5f-18f04cd63778,Unknown Brand,Green Goyardine Canvas Boeing 45,https://mygemma.com/cdn/shop/files/141432-fv_5b69586b-00be-4eac-943c-881d5e4c42c2_200x200.jpg?v=1727903048,Very Good,"$3,850",141432,,17.0 x 12.0 x 8.5,Clochette;Lock;Key,2021,France,,5.5,37.5-43,Green,,Goyardine Canvas,
249b0cf4-a223-449d-9e91-fc113cd93a18,Chanel,23C Black Quilted Lambskin Box Chain Vanity,https://mygemma.com/cdn/shop/files/141397-fv_200x200.jpg?v=1727932476,Very Good,"$3,300",141397,,3.9 x 4.8 x 1.8,Authenticity Card,2021,France,,,23,,,,
b429cee5-f0d3-441f-8c72-afeb591efe99,Chanel,Beige Quilted Lambskin Zip Around Boy Wallet,https://mygemma.com/cdn/shop/files/141385-fv_3e037ab9-15a2-47b8-8ef7-a68cb24a9fa6_200x200.jpg?v=1727932459,Very Good,$650,141385,,7.5 x 4.25 x 1.0,None,2019,Italy,,,,,,,
dbee36dc-52ff-412b-811e-b57bd36cc134,Louis Vuitton,Damier Ebene Canvas Zippy Wallet,https://mygemma.com/cdn/shop/files/141383-fv_22fa97be-bbba-44f7-b72a-437bc1b8c46a_200x200.jpg?v=1727902986,Very Good,$400,141383,,7.5 x 4.0 x 1.0,None,2019,,,,,,,,
8c903c58-eb7b-4430-bbcf-90b7a2a4ae53,Louis Vuitton,Cream Saffron Giant Monogram Empreinte Onthego MM,https://mygemma.com/cdn/shop/files/141373-fv_200x200.jpg?v=1727902965,Very Good,"$3,050",141373,,13.2 x 10.2 x 5.5,Dustbag,,France,MM,,10,,,,
f8b79712-9a32-4e02-a917-acdfc96bff16,Saint Laurent,Storm Crinkled Calfskin Matelasse Medium Niki Chain Satchel,https://mygemma.com/cdn/shop/files/141358-fv_dd04da44-3900-4f25-9a18-4de08f0dcaa2_200x200.jpg?v=1727932439,Very Good,"$2,050",141358,,11.0 x 8.8 x 3.3,Dustbag;Care Booklet,2019,Italy,,11.5,21,,,Calfskin,
136ffd61-44d9-42e2-8c88-76d094051548,Gucci,Black Matelasse Calfskin Small GG Marmont Shoulder Bag,https://mygemma.com/cdn/shop/files/141354-fv_200x200.jpg?v=1727932419,Very Good,"$1,200",141354,"1,790",9.5 x 5.5 x 2.25,Care Booklet,,Italy,,,23,,,,
1933c496-bd2e-4260-b8ca-b3a5aa53aa69,Chanel,Black Quilted Caviar Grand Shopper Tote,https://mygemma.com/cdn/shop/files/141353-fv_0e3a79d9-e349-4a19-a755-75c595ce3736_200x200.jpg?v=1727932399,Very Good,"$2,800",141353,,13.0 x 9.5 x 6.5,,2003-2004,France,,9,,,,,
e16592fb-af33-410c-b620-dc1c28c89bd2,Chanel,White Quilted Caviar Small CC Day Backpack,https://mygemma.com/cdn/shop/files/141334-fv_8a04b943-e8ab-416b-89c5-4779491772be_200x200.jpg?v=1727932382,Excellent,"$4,250",141334,,6.5 x 7.25 x 2.0,Dustbag,2018-2019,France,Small,,14,,,,
b9620182-ea1d-4126-a3d2-91bf3fb83ccc,Louis Vuitton,Damier Ebene Canvas Sarah Wallet,https://mygemma.com/cdn/shop/files/141239-fv_200x200.jpg?v=1727835712,Very Good,$350,141239,,7.2 x 4.0 x 1.0,,2005,Spain,,,,Damier Ebene,,,
32e0ae03-5bbe-4a8a-a570-960998657057,Gucci,Black Pebbled Calfskin Medium Zumi Top Handle Tote,https://mygemma.com/cdn/shop/files/141071-fv_200x200.jpg?v=1727932363,Excellent,"$1,100",141071,,13.5 x 10.0 x 4.7,Dustbag;Removable Straps,,Italy,Medium,5,19,,,,
b855ba9b-041a-4bb4-9320-9a4269fd0019,Louis Vuitton,Reverse Monogram Canvas Dauphine AirPods Case,https://mygemma.com/cdn/shop/files/140854-fv_dd00fea4-7fb5-4565-b809-aa28879c1a68_200x200.jpg?v=1727932340,Pristine,$550,140854,"1,270",2.6 x 2.2 x 0.7,Dustbag,,Italy,,,21,,,,
2d0f4e90-7007-4f3b-b694-c2db69ea59e5,Chanel,Gold Multicolor Graffiti Canvas Street Spirit Backpack,https://mygemma.com/cdn/shop/files/140569-fv_200x200.jpg?v=1727934568,Excellent,"$3,300",140569,,10.5 x 13.5 x 4.25,None,2019,Italy,,3.25,15.25,,,,
5be01002-65ca-41d8-9608-f9dd0b1303f5,Louis Vuitton,Black Monogram Giant Empriente Speedy Bandouliere 20,https://mygemma.com/cdn/shop/files/140269-fv_200x200.jpg?v=1727932318,Excellent,"$2,100",140269,"2,570",8.0 x 5.5 x 4.75,Box;Dustbag;Lock;Key,,France,20,2.75,18-21,,,Monogram Empriente,
afaa7eee-36f4-48ba-9ab8-926ce992e33e,Unknown Brand,Red Goyardine Reversible Anjou PM,https://mygemma.com/cdn/shop/files/140160-fv_155344a7-0954-4468-99c2-8583816a4265_200x200.jpg?v=1727902759,Pristine,"$2,700",140160,,13.5 x 10.75 x 6.25,Dustbag,2023,France,PM,7.25,,,,Goyardine,
a212fd72-8adb-4c8f-8165-961f8ef6f7ed,Gucci,New Cherry Red Calfskin Mini Horsebit 1955 Bag,https://mygemma.com/cdn/shop/files/140133-fv_a59d8ee1-af6c-483d-afd7-f19d7fcc60a2_200x200.jpg?v=1727902739,Pristine,"$2,200",140133,,8.0 x 6.0 x 2.0,Additional Strap;Dustbag;Removable Straps,,Italy,Small,20,17.5-21,New Cherry Red,,,
d6c62b6e-32ab-41b2-8e81-f75260a4f11c,Gucci,Pink Dollar Calfskin Small Swing Tote,https://mygemma.com/cdn/shop/files/140082-fv_7f9c3d9d-0277-4862-96b7-a46b91a22e8f_200x200.jpg?v=1727932296,Fair,$500,140082,,10.5 x 9.0 x 8.0,Dustbag,,Italy,Small,8,,,,Dollar Calfskin,
bd658480-ee20-49f2-8926-8554e6169284,Prada,Gold Satin Crystal Embellished Mini Triangular Pouch,https://mygemma.com/cdn/shop/files/139987-fv_05b1d72b-ff8a-42d0-a06f-40a59e0a41ba_200x200.jpg?v=1727932279,Excellent,"$1,650",139987,"2,100",7.0 x 6.0 x 2.5,Additional Strap;Box;Receipt;Gift Ribbon;Care Booklet;Authenticity Card;Removable Straps,,Italy,Mini,7,23,,234,Satin & Patent Leather,
20fecf20-cedd-413d-9fc2-bb919c6c2476,Louis Vuitton,Beige Ocher Monopaname Canvas Speedy Bandouliere 25,https://mygemma.com/cdn/shop/files/139833-fv_200x200.jpg?v=1727932242,Excellent,"$2,400",139833,,10.25 x 7.75 x 6.0,Box;Dustbag;Lock;Gift Ribbon;Key,2021-2023,France,25,3.5,,Beige Ocher,,,
d9bc0d7e-8a18-40b4-8974-8e0807b61be0,Gucci,White Calfskin GG Marmont Small Aria Chain Shopping Tote,https://mygemma.com/cdn/shop/files/138770-fv_666baaab-8778-4fcb-84cd-a1660a64673b_200x200.jpg?v=1727932180,Pristine,"$1,850",138770,,10.25 x 7.5 x 4.5,Dustbag;Care Booklet,,Italy,Small,11,,White,,Calfskin,
8e4bd3ae-c7c3-4b9a-91c9-ff080e6ee92a,Louis Vuitton,Black Mahina Carmel Hobo,https://mygemma.com/cdn/shop/files/140932-fv_a5ddca4a-e1c8-4474-a1f6-f93702249a18_200x200.jpg?v=1727931886,Very Good,"$3,400",140932,"5,000",13.75 x 14.0 x 7.0,ID Tag,2019,France,,9.5,,,,,
52189332-4b91-4a11-9971-b1f7467396d4,Louis Vuitton,Black Monogram Canvas Gaia,https://mygemma.com/cdn/shop/files/140927-fv_65292b6b-396b-4be8-818b-070b616608ee_200x200.jpg?v=1727931868,Very Good,"$1,700",140927,,13.0 x 11.0 x 6.5,Clochette;Dustbag;Lock;Key,2015,US,,6.5,,,,,
b8e94a08-4168-4d9c-8871-7c96366a88bd,Louis Vuitton,Damier Cobalt Canvas Keepall Bandouliere 55,https://mygemma.com/cdn/shop/files/140915-fv_200x200.jpg?v=1727935145,Excellent,"$1,900",140915,"2,570",22.0 x 12.0 x 9.5,Lock;Key;Poignet;Removable Straps,2018,France,55,4.5,18-25,,,,
